"name","mbid","streamable","artist_name","artist_mbid","album_name","album_mbid","url","image_small","image_medium","image_large","image_extra","date"
"Gel","8d075f33-2e10-416e-8a75-a6a6da569a60","0","Collective Soul","aa266ac7-d919-4132-982e-76cbd95591a7","","","https://www.last.fm/music/Collective+Soul/_/Gel","","","","","1108290001"
"Are You Happy Now?","d095d5d9-564b-4443-8042-2f696db803bd","0","Michelle Branch","a10f94a9-2a3c-4166-b9fa-a7bed0bf7d96","","","https://www.last.fm/music/Michelle+Branch/_/Are+You+Happy+Now%3F","","","","","1108290001"
"031020_enrique_occ2","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031020_enrique_occ2","","","","","1108290001"
"031027_thunder_enfance","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_thunder_enfance","","","","","1108290001"
"Guadosalam","b7b22081-ba10-4184-9691-df15edc8dc84","0","仲野順也","00d4876a-cb9f-45aa-81ed-7673ad81f3df","","","https://www.last.fm/music/%E4%BB%B2%E9%87%8E%E9%A0%86%E4%B9%9F/_/Guadosalam","","","","","1108290001"
"Cool Kids","ad9cead6-1852-4792-80b0-7039f8211719","0","Screeching Weasel","e4a135d0-1948-4620-bc07-b0217d09ccc1","","","https://www.last.fm/music/Screeching+Weasel/_/Cool+Kids","","","","","1108290001"
"031007_ouellet_automne","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031007_ouellet_automne","","","","","1108290001"
"Claude Poirier l'assistance annuaire","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Claude+Poirier+l%27assistance+annuaire","","","","","1108290001"
"Castlevania 2 Dark Madness Resurrection OC ReMix","","0","Goat","87bec401-ccec-44be-adec-52668df89aa7","","","https://www.last.fm/music/Goat/_/Castlevania+2+Dark+Madness+Resurrection+OC+ReMix","","","","","1108290001"
"Radio Joe Dassin - Le camping","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Radio+Joe+Dassin+-+Le+camping","","","","","1108290001"
"Let_Them_Eat_War","","0","Bad Religion","149e6720-4e4a-41a4-afca-6d29083fc091","","","https://www.last.fm/music/Bad+Religion/_/Let_Them_Eat_War","","","","","1108290001"
"Blur The Technicolor","5b96855e-6874-4555-9eac-2d44d4efa11c","0","White Zombie","cfe572bf-840f-4bed-934a-f69f4b1e90d4","","","https://www.last.fm/music/White+Zombie/_/Blur+The+Technicolor","","","","","1108290001"
"Mope","a86cdc9d-e203-4277-8e9b-b22f3bad1004","0","Bloodhound Gang","b2dbfc09-b332-408b-a235-1850e41971c5","","","https://www.last.fm/music/Bloodhound+Gang/_/Mope","","","","","1108290001"
"Nain Dépôt","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Nain+D%C3%A9p%C3%B4t","","","","","1108290001"
"031021_vigneault_emeute","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031021_vigneault_emeute","","","","","1108290001"
"031007_dassin_album_gg","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031007_dassin_album_gg","","","","","1108290001"
"040121_vigneault_sorciere","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040121_vigneault_sorciere","","","","","1108290001"
"031022_thunder_sa_blonde","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031022_thunder_sa_blonde","","","","","1108290001"
"Not Listening","a1af10f5-5411-49d7-abb9-f44a828c77d5","0","Papa Roach","c5eb9407-caeb-4303-b383-6929aa94021c","","","https://www.last.fm/music/Papa+Roach/_/Not+Listening","","","","","1108290001"
"Esti de français criss","","0","Elvis Gratton","86c9e433-bb78-48cb-983c-edb0c84c1895","","","https://www.last.fm/music/Elvis+Gratton/_/Esti+de+fran%C3%A7ais+criss","","","","","1108290001"
"Jump in the Fire","d5551016-392c-424e-a723-c0430fb8941b","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Jump+in+the+Fire","","","","","1108290000"
"Deer Dance","763234a4-c6a0-455b-be7b-980dde8ee88f","0","System of a Down","cc0b7089-c08d-4c10-b6b0-873582c17fd6","","","https://www.last.fm/music/System+of+a+Down/_/Deer+Dance","","","","","1108290000"
"Smothered Hope","0f06153f-e282-45e2-b6a7-ed225eb40821","0","Ministry","13df2a46-f72f-40e7-aa63-26fcf62c7048","","","https://www.last.fm/music/Ministry/_/Smothered+Hope","","","","","1108290000"
"Just Lose It","79e94ad4-c99e-45f6-a2b6-1ea15d61574d","0","Eminem","b95ce3ff-3d05-4e87-9e01-c97b66af13d4","","","https://www.last.fm/music/Eminem/_/Just+Lose+It","","","","","1108290000"
"Castlevania 2 Simon's Town OC ReMix","","0","Digimatic","90984a36-7dde-40a9-be49-e2b12f60c22c","","","https://www.last.fm/music/Digimatic/_/Castlevania+2+Simon%27s+Town+OC+ReMix","","","","","1108290000"
"Air pur","bac3f99c-6f13-46c0-b9b7-eb82e054c7eb","0","Daniel Bélanger","93c0a24d-9a7d-446a-b16b-93b412206780","","","https://www.last.fm/music/Daniel+B%C3%A9langer/_/Air+pur","","","","","1108290000"
"Appelle un magicien","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Appelle+un+magicien","","","","","1108290000"
"Am I Evil?","65a60c00-c32d-4f76-bc07-3b4090fcab38","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Am+I+Evil%3F","","","","","1108290000"
"Triumph of the Heart","","0","Björk","87c5dedd-371d-4a53-9f7f-80522fb7f3cb","","","https://www.last.fm/music/Bj%C3%B6rk/_/Triumph+of+the+Heart","","","","","1108290000"
"I Can't Let You Go","02923134-060d-4ec1-88a5-7a736ce91e83","0","Ian Van Dahl","9fe4e32c-f2fa-4c06-877e-b827e95c587b","","","https://www.last.fm/music/Ian+Van+Dahl/_/I+Can%27t+Let+You+Go","","","","","1108290000"
"Salvation","26dfa723-6bd2-4047-a8e5-43c6ae765cca","0","Straight Faced","9fc3320c-3110-4ca1-976b-54d305ecfb22","","","https://www.last.fm/music/Straight+Faced/_/Salvation","","","","","1108290000"
"Revolver Ocelot","","0","Harry Gregson-Williams","8974da95-e631-45aa-8fd7-aa0c2795f997","","","https://www.last.fm/music/Harry+Gregson-Williams/_/Revolver+Ocelot","","","","","1108290000"
"040120_cloutier_predictions","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040120_cloutier_predictions","","","","","1108290000"
"White Kaps - Better Life","","0","White Kaps","afbd45f0-5811-44cb-b954-3eab7db318da","","","https://www.last.fm/music/White+Kaps/_/White+Kaps+-+Better+Life","","","","","1108290000"
"Happy","c8978ab8-eeb6-41be-aa45-c94e393e5ae6","0","Straight Faced","9fc3320c-3110-4ca1-976b-54d305ecfb22","","","https://www.last.fm/music/Straight+Faced/_/Happy","","","","","1108290000"
"031024_rene_celine_gars","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031024_rene_celine_gars","","","","","1108290000"
"Mega Man 3 Xintro OC ReMix","","0","Project X","d405b176-43a0-46b1-8b90-bdc4d2bbeeae","","","https://www.last.fm/music/Project+X/_/Mega+Man+3+Xintro+OC+ReMix","","","","","1108290000"
"031031_ouellet_en_sansoucy","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031031_ouellet_en_sansoucy","","","","","1108290000"
"Dis tout sans rien dire","19e7229d-b00d-4c86-9e89-504031b86e60","0","Daniel Bélanger","93c0a24d-9a7d-446a-b16b-93b412206780","","","https://www.last.fm/music/Daniel+B%C3%A9langer/_/Dis+tout+sans+rien+dire","","","","","1108290000"
"Psycho","4c59edfb-8d1f-4206-b855-3f1ad2de2cfc","0","System of a Down","cc0b7089-c08d-4c10-b6b0-873582c17fd6","","","https://www.last.fm/music/System+of+a+Down/_/Psycho","","","","","1108290000"
"Sweet Child o' Mine","","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/Sweet+Child+o%27+Mine","","","","","1108290000"
"Motorbreath","e596e003-30d6-43c3-abc5-1dd6123ea11d","0","Metallica","65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab","","","https://www.last.fm/music/Metallica/_/Motorbreath","","","","","1108290000"
"Original Prankster","e80bfaa9-1a21-493c-a809-b6bfd814ed28","0","The Offspring","23a03e33-a603-404e-bcbf-2c00159d7067","","","https://www.last.fm/music/The+Offspring/_/Original+Prankster","","","","","1108290000"
"No Shelter (Live)","","0","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","","","https://www.last.fm/music/Rage+Against+the+Machine/_/No+Shelter+(Live)","","","","","1108290000"
"Electric Head Pt.2 (The Ecstasy)","","0","White Zombie","cfe572bf-840f-4bed-934a-f69f4b1e90d4","","","https://www.last.fm/music/White+Zombie/_/Electric+Head+Pt.2+(The+Ecstasy)","","","","","1108290000"
"031008_gilles_gigueur_serie","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031008_gilles_gigueur_serie","","","","","1108290000"
"031027_rougeau_LCN","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_rougeau_LCN","","","","","1108290000"
"Zelda: Link's Awakening Braving Tal Tal Heights OC ReMix","","0","Disco Dan","30775634-0548-4cf9-9e3b-0a7fe9d33ae0","","","https://www.last.fm/music/Disco+Dan/_/Zelda:+Link%27s+Awakening+Braving+Tal+Tal+Heights+OC+ReMix","","","","","1108290000"
"I Want to Conquer the World","d6d4cb93-389c-4c01-ab2f-b91218102c6f","0","Bad Religion","149e6720-4e4a-41a4-afca-6d29083fc091","","","https://www.last.fm/music/Bad+Religion/_/I+Want+to+Conquer+the+World","","","","","1108290000"
"Solitaire","1866e438-ee10-42de-ac61-79f9e8e51019","0","Strung Out","0220a594-56a1-47ca-8288-001ead3a3546","","","https://www.last.fm/music/Strung+Out/_/Solitaire","","","","","1108290000"
"Shazam!","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/Shazam%21","","","","","1108290000"
"Sexy","80178951-48f8-4edb-86b7-8e536ab8b148","0","Black Eyed Peas","d5be5333-4171-427e-8e12-732087c6b78e","","","https://www.last.fm/music/Black+Eyed+Peas/_/Sexy","","","","","1108290000"
"Reçoit des chèques","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Re%C3%A7oit+des+ch%C3%A8ques","","","","","1108290000"
"Indigo Flow","cbb5d3df-8e2c-416b-bb79-28d7a8b24de9","0","Limp Bizkit","8f9d6bb2-dba4-4cca-9967-cc02b9f4820c","","","https://www.last.fm/music/Limp+Bizkit/_/Indigo+Flow","","","","","1108290000"
"Course For Destruction","2c776bf2-2b7f-4a3f-b21a-25b9a7a1ed1f","0","Straight Faced","9fc3320c-3110-4ca1-976b-54d305ecfb22","","","https://www.last.fm/music/Straight+Faced/_/Course+For+Destruction","","","","","1108290000"
"Mega Man 3 Magnet Man Goes West OC ReMix","","0","Disco Dan","30775634-0548-4cf9-9e3b-0a7fe9d33ae0","","","https://www.last.fm/music/Disco+Dan/_/Mega+Man+3+Magnet+Man+Goes+West+OC+ReMix","","","","","1108290000"
"Tiny Voices","ec44163f-1901-4b38-8432-7f31ef4be0ba","0","Bad Religion","149e6720-4e4a-41a4-afca-6d29083fc091","","","https://www.last.fm/music/Bad+Religion/_/Tiny+Voices","","","","","1108290000"
"Réjean - CKVL I","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean+-+CKVL+I","","","","","1108290000"
"Get Low","","0","Lil Jon & The Eastside Boys; Yin Yang Twins","","","","https://www.last.fm/music/Lil+Jon+&+The+Eastside+Boys;+Yin+Yang+Twins/_/Get+Low","","","","","1108290000"
"030919_enrique_rougeau","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030919_enrique_rougeau","","","","","1108290000"
"When You Really Love Someone","d4dc0990-36a6-4e0e-b513-0dd758368242","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/When+You+Really+Love+Someone","","","","","1108290000"
"The Look of Love 2002","","0","Faysal","e3f2a495-0cb9-4582-8c7f-5978c644f413","","","https://www.last.fm/music/Faysal/_/The+Look+of+Love+2002","","","","","1108290000"
"René Angelil a acheté les pyramides d'Égypte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Ren%C3%A9+Angelil+a+achet%C3%A9+les+pyramides+d%27%C3%89gypte","","","","","1108290000"
"Bounce","bc8e308d-bf66-42bd-acf3-80a40ad15e28","0","Sarah Connor","9293fc79-e77c-4ee6-a092-61df10ca47ea","","","https://www.last.fm/music/Sarah+Connor/_/Bounce","","","","","1108290000"
"Harlem's Nocturne","ce977de2-449f-4fd1-8d04-97df9bcfbef0","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/Harlem%27s+Nocturne","","","","","1108290000"
"Enrique  : Suivi par un détective","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Enrique++:+Suivi+par+un+d%C3%A9tective","","","","","1108290000"
"Ninja Gaiden Devils Mask OC ReMix","","0","SFLaValle","7f3a6afe-4357-4847-bb45-ec98138de19a","","","https://www.last.fm/music/SFLaValle/_/Ninja+Gaiden+Devils+Mask+OC+ReMix","","","","","1108290000"
"040123_dassin_gino_pere","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/040123_dassin_gino_pere","","","","","1108290000"
"Métamucil","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/M%C3%A9tamucil","","","","","1108290000"
"Paradise City","b8bcd44d-b698-465f-a3ed-c38ca81418d6","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/Paradise+City","","","","","1108290000"
"030917 rene achete espace","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/030917+rene+achete+espace","","","","","1108290000"
"Left Outside Alone","c0c0303f-9f7a-459a-badb-733734fb3bf6","0","Anastacia","d3b2bec4-b70e-460e-b433-a865ceac2de8","","","https://www.last.fm/music/Anastacia/_/Left+Outside+Alone","","","","","1108290000"
"Where Is the Love","cbd8bf6c-0492-44e8-a6c9-6184856525e5","0","Black Eyed Peas","d5be5333-4171-427e-8e12-732087c6b78e","","","https://www.last.fm/music/Black+Eyed+Peas/_/Where+Is+the+Love","","","","","1108290000"
"Leave It Alone","8c2cb16d-1afe-4c29-8dd8-7cb7b6352bb4","0","NOFX","dcaa4f81-bfb7-44eb-8594-4e74f004b6e4","","","https://www.last.fm/music/NOFX/_/Leave+It+Alone","","","","","1108290000"
"Bloodclot","ca7039ce-fd21-4bec-a47e-53cce74fc8cd","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/Bloodclot","","","","","1108290000"
"Medula Oblongata","2891b7f8-b3f7-474c-a9aa-2d48814ed90b","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/Medula+Oblongata","","","","","1108290000"
"If I Aint Got You","bea1e0b0-849b-4eb6-baa8-f8b02d427d18","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/If+I+Aint+Got+You","","","","","1108290000"
"Roots Bloody Roots","7eae3f85-7ded-487d-809d-925bd369a57b","0","Sepultura","1d93c839-22e7-4f76-ad84-d27039efc048","","","https://www.last.fm/music/Sepultura/_/Roots+Bloody+Roots","","","","","1108290000"
"Feeling You Feeling Me (Interl","","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/Feeling+You+Feeling+Me+(Interl","","","","","1108290000"
"Nobody Not Really","2c57d8c6-7d26-4c92-8164-6459235da94a","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/Nobody+Not+Really","","","","","1108290000"
"She","7ed813a3-56b6-4acf-8cbe-c89bc750ec15","0","Green Day","084308bd-1654-436f-ba03-df6697104e19","","","https://www.last.fm/music/Green+Day/_/She","","","","","1108290000"
"Doom Synthetic Demon (E1M5) OC ReMix","","0","Scott Peeples","d4db4703-c452-4f30-8457-b8085af3211c","","","https://www.last.fm/music/Scott+Peeples/_/Doom+Synthetic+Demon+(E1M5)+OC+ReMix","","","","","1108290000"
"Psycho Boy Jack","f56fe1cc-5110-47ef-9501-1887fefa32d7","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/Psycho+Boy+Jack","","","","","1108290000"
"Can't Say Good Bye to Yesterday (Piano Version)","","0","村中りか","8af53446-9f87-42d9-bdf3-d5d1ccf27d77","","","https://www.last.fm/music/%E6%9D%91%E4%B8%AD%E3%82%8A%E3%81%8B/_/Can%27t+Say+Good+Bye+to+Yesterday+(Piano+Version)","","","","","1108290000"
"This Time I Know It's for Real","","0","Kelly Llorenna","01a5a6cb-f361-4738-bcba-f40bd5553f3c","","","https://www.last.fm/music/Kelly+Llorenna/_/This+Time+I+Know+It%27s+for+Real","","","","","1108290000"
"Finding the Bomb","c67c727b-7d78-4811-a4fd-fcf3857da459","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/Finding+the+Bomb","","","","","1108290000"
"031027_enrique_canadiens","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031027_enrique_canadiens","","","","","1108290000"
"Voiture","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Voiture","","","","","1108290000"
"031009_rougeau_prem_min","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031009_rougeau_prem_min","","","","","1108290000"
"031024_dassin_greve_gino","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031024_dassin_greve_gino","","","","","1108290000"
"I Wanna Destroy You","89272fff-bc21-4fe6-8e51-47b9c196825f","0","Circle Jerks","22995eba-1238-4b4f-a937-ac2c5767ab9f","","","https://www.last.fm/music/Circle+Jerks/_/I+Wanna+Destroy+You","","","","","1108290000"
"The Champ Is Here (Prod By Green Lantern)","","0","Jadakiss","83735edd-f2a3-41d0-a31d-652bc3cadb3e","","","https://www.last.fm/music/Jadakiss/_/The+Champ+Is+Here+(Prod+By+Green+Lantern)","","","","","1108290000"
"Somebody Told Me","309eb50b-637b-476c-9f23-a589a90432fe","0","The Killers","95e1ead9-4d31-4808-a7ac-32c3614c116b","","","https://www.last.fm/music/The+Killers/_/Somebody+Told+Me","","","","","1108290000"
"Réjean  - CKVL II","","0","Jean-Claude Gélinas","","","","https://www.last.fm/music/Jean-Claude+G%C3%A9linas/_/R%C3%A9jean++-+CKVL+II","","","","","1108290000"
"Let Down And Alone","","0","Death By Stereo","","","","https://www.last.fm/music/Death+By+Stereo/_/Let+Down+And+Alone","","","","","1108290000"
"Since I Don't Have You","b805c0cd-2240-4f88-99aa-c944ee1c989b","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/Since+I+Don%27t+Have+You","","","","","1108290000"
"What is Fight Club-","","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/What+is+Fight+Club-","","","","","1108290000"
"031029 tirouge coups tel","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031029+tirouge+coups+tel","","","","","1108290000"
"Lying from You","b1e8719a-c52b-45b5-9847-e4a9ff051116","0","Linkin Park","f59c5520-5f46-4d2c-b2c4-822eabf53419","","","https://www.last.fm/music/Linkin+Park/_/Lying+from+You","","","","","1108290000"
"031028_gilles_beat_gamache_5","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031028_gilles_beat_gamache_5","","","","","1108290000"
"Civil War","","0","Guns N' Roses","eeb1195b-f213-4ce1-b28c-8565211f8e43","","","https://www.last.fm/music/Guns+N%27+Roses/_/Civil+War","","","","","1108290000"
"Sugar Is Sweeter  |  Armand van Helden's Drum   Bass Mix","","0","CJ Bolland","8ab9a62f-b8e6-4719-8e0a-0f9ea94b1955","","","https://www.last.fm/music/CJ+Bolland/_/Sugar+Is+Sweeter++%7C++Armand+van+Helden%27s+Drum+++Bass+Mix","","","","","1108290000"
"Le temps passe","0d8b5b2a-f6c3-4b88-a4b1-e3efffdabb2a","0","Vincent Vallières","bca8073f-9a7e-45c8-81d2-c8a252de1a81","","","https://www.last.fm/music/Vincent+Valli%C3%A8res/_/Le+temps+passe","","","","","1108290000"
"Steph Ouellet / Le Lifegard","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Steph+Ouellet+%2F+Le+Lifegard","","","","","1108290000"
"Rock the Party","","0","P.O.D.","b3b81e34-2bfa-4d3c-be35-8a528f06fcd0","","","https://www.last.fm/music/P.O.D./_/Rock+the+Party","","","","","1108290000"
"Ligne ouverte","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/Ligne+ouverte","","","","","1108290000"
"You Know What You Are","f51801fc-0f14-474c-9dfe-cdaa8191b801","0","Ministry","13df2a46-f72f-40e7-aa63-26fcf62c7048","","","https://www.last.fm/music/Ministry/_/You+Know+What+You+Are","","","","","1108290000"
"Deception","3e17312c-97bb-4711-b7ba-0de30b2801d3","0","Miles Davis","8e51f2f4-4541-4526-8a2d-c65ecc9c0ee4","","","https://www.last.fm/music/Miles+Davis/_/Deception","","","","","1108290000"
"Nailed Shut","4a218b25-e046-4107-9cb4-1ae4f1d5213d","0","No Use for a Name","d7bd0fad-2f06-4936-89ad-60c5b6ada3c1","","","https://www.last.fm/music/No+Use+for+a+Name/_/Nailed+Shut","","","","","1108290000"
"Apocalypse Please","50509355-8685-4246-a3b8-5c832c260d65","0","Muse","fd857293-5ab8-40de-b29e-55a69d4e4d0f","","","https://www.last.fm/music/Muse/_/Apocalypse+Please","","","","","1108290000"
"Metal Gear","","0","Harry Gregson-Williams","8974da95-e631-45aa-8fd7-aa0c2795f997","","","https://www.last.fm/music/Harry+Gregson-Williams/_/Metal+Gear","","","","","1108290000"
"If I was Your Woman (Walk on B","","0","Alicia Keys","8ef1df30-ae4f-4dbd-9351-1a32b208a01e","","","https://www.last.fm/music/Alicia+Keys/_/If+I+was+Your+Woman+(Walk+on+B","","","","","1108290000"
"All Lifestyles","","0","Beastie Boys","","","","https://www.last.fm/music/Beastie+Boys/_/All+Lifestyles","","","","","1108290000"
"Marla","f9e7e645-9ff2-48b9-8401-b01e46a36b1d","0","The Dust Brothers","cd25e66d-24c1-4e5a-a14f-5d61d14cdcfc","","","https://www.last.fm/music/The+Dust+Brothers/_/Marla","","","","","1108290000"
"Kill Me Now!","","0","Harry Gregson-Williams","8974da95-e631-45aa-8fd7-aa0c2795f997","","","https://www.last.fm/music/Harry+Gregson-Williams/_/Kill+Me+Now%21","","","","","1108290000"
"Unstoppable","","0","Death By Stereo","","","","https://www.last.fm/music/Death+By+Stereo/_/Unstoppable","","","","","1108290000"
"En Saskatchewan","","0","Mononc' Serge","","","","https://www.last.fm/music/Mononc%27+Serge/_/En+Saskatchewan","","","","","1108290000"
"Centre de Conditionnement","","0","Réjean de Terrebonne","","","","https://www.last.fm/music/R%C3%A9jean+de+Terrebonne/_/Centre+de+Conditionnement","","","","","1108290000"
"Stranger Than Fiction","da579284-d5f3-4b87-aadf-8bdabb2ac2b2","0","Bad Religion","149e6720-4e4a-41a4-afca-6d29083fc091","","","https://www.last.fm/music/Bad+Religion/_/Stranger+Than+Fiction","","","","","1108290000"
"Traveling Company","","0","Masashi Hamauzu, Aki Kuroda","","","","https://www.last.fm/music/Masashi+Hamauzu,+Aki+Kuroda/_/Traveling+Company","","","","","1108290000"
"You Don't Care Nothin'","0a79417d-6470-40ea-bc77-d613861b3e35","0","Rancid","24f8d8a5-269b-475c-a1cb-792990b0b2ee","","","https://www.last.fm/music/Rancid/_/You+Don%27t+Care+Nothin%27","","","","","1108290000"
"Trailer Music","","0","halo 2","","","","https://www.last.fm/music/halo+2/_/Trailer+Music","","","","","1108290000"
"031031_rougeau_en_dassin","","0","Les Grandes Gueules","98d51ca9-49aa-4c18-83a5-6f495b15400e","","","https://www.last.fm/music/Les+Grandes+Gueules/_/031031_rougeau_en_dassin","","","","","1108290000"
"Soulmate","1a84c939-d3e9-4e14-acd7-ae44260a810b","0","No Use for a Name","d7bd0fad-2f06-4936-89ad-60c5b6ada3c1","","","https://www.last.fm/music/No+Use+for+a+Name/_/Soulmate","","","","","1108290000"
"Opening Infiltration","","0","Harry Gregson-Williams","8974da95-e631-45aa-8fd7-aa0c2795f997","","","https://www.last.fm/music/Harry+Gregson-Williams/_/Opening+Infiltration","","","","","1108290000"
"Scandalous","4b403cc7-1c1a-4bb8-b39b-366c48157533","0","Mis-Teeq","55d648e3-60d0-4fce-851d-cf6fb1c4e398","","","https://www.last.fm/music/Mis-Teeq/_/Scandalous","","","","","1108290000"
"Tidus' Theme","","0","植松伸夫","92bb085a-2924-4479-b627-181a1835d2f5","","","https://www.last.fm/music/%E6%A4%8D%E6%9D%BE%E4%BC%B8%E5%A4%AB/_/Tidus%27+Theme","","","","","1108290000"
